9.3137 8.64295 6.81634 8.07634 7.12172 5.38046 4.03417 5.51229 7.43428 4.39764 7.3154 2.0728 1.23584 0 0.956033 2.68293 0.970824 3.722 3.3247 2.58768 
9.15726 8.42316 6.69152 7.33072 7.44542 5.70415 4.35786 4.7815 8.25706 3.65203 8.13819 1.36033 0.490408 0.956033 0 1.74233 1.69319 4.54479 2.37933 3.02352 
8.42882 7.69472 5.97022 6.60943 7.82721 6.08594 4.73965 4.05306 9.96626 2.93073 9.84737 1.14621 1.50526 2.68293 1.74233 0 3.40238 6.25398 1.03078 4.76585 
10.2845 9.61378 7.78717 8.94269 8.09255 6.35128 5.00499 6.39346 6.56387 5.26399 6.44499 2.98107 2.10219 0.970824 1.69319 3.40238 0 2.8516 3.84704 1.66859 
13.0357 12.365 10.5383 11.7943 6.34165 7.6232 7.75617 9.23429 3.71228 8.11559 3.5934 5.7948 4.95379 3.722 4.54479 6.25398 2.8516 0 6.69863 2.30413 
9.32278 8.58868 6.85704 7.49625 8.84416 7.1029 5.75661 4.94702 10.4109 3.81755 10.292 2.16317 2.31631 3.3247 2.37933 1.03078 3.84704 6.69863 0 5.40285 
11.9014 11.2306 9.40403 10.345 8.64578 7.96814 6.62185 7.79581 6.0164 6.66634 5.89752 4.38386 3.50454 2.58768 3.02352 4.76585 1.66859 2.30413 5.40285 0 


0 1.20599 1.48492 1.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
1.20599 0 0.284605 0.718401 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
1.48492 0.284605 0 0.462277 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
1.85 0.718401 0.462277 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 0 1.2985 5.11217 3.96063 4.58457 17.7351 17.3696 15.8631 6.493 16.0638 7.66193 13.7193 8.4452 9.21917 11.9879 10.8842 
-1 -1 -1 -1 1.2985 0 3.81367 3.1004 3.69064 16.8411 16.4757 14.9691 5.63277 15.1698 6.8017 12.8254 7.55127 8.35582 11.0939 9.99023 
-1 -1 -1 -1 5.11217 3.81367 0 2.78525 2.73249 15.883 15.5176 14.011 4.91593 14.2117 6.08398 11.8672 6.59312 7.39767 10.1358 9.03208 
-1 -1 -1 -1 3.96063 3.1004 2.78525 0 0.623939 13.7744 13.409 11.9024 2.53237 12.1031 3.7013 9.75866 4.48457 5.25854 8.02724 6.92353 
-1 -1 -1 -1 4.58457 3.69064 2.73249 0.623939 0 13.1505 12.7851 11.2785 2.18344 11.4792 3.35149 9.13472 3.86063 4.66518 7.4033 6.29959 
-1 -1 -1 -1 17.7351 16.8411 15.883 13.7744 13.1505 0 0.367967 1.872 11.8848 2.29965 11.6601 4.18726 9.28985 10.0944 5.74718 7.14181 
-1 -1 -1 -1 17.3696 16.4757 15.5176 13.409 12.7851 0.367967 0 1.50659 11.5194 2.01062 11.2947 3.81955 8.92443 9.72898 5.38176 6.7764 
-1 -1 -1 -1 15.8631 14.9691 14.011 11.9024 11.2785 1.872 1.50659 0 10.0128 1.13172 9.78808 2.31525 7.41785 8.22239 3.87518 5.26981 
-1 -1 -1 -1 6.493 5.63277 4.91593 2.53237 2.18344 11.8848 11.5194 10.0128 0 10.2135 1.17324 7.86902 2.59494 2.72617 6.13761 5.03389 
-1 -1 -1 -1 16.0638 15.1698 14.2117 12.1031 11.4792 2.29965 2.01062 1.13172 10.2135 0 9.98881 2.34955 7.61857 8.42312 4.07591 5.47054 
-1 -1 -1 -1 7.66193 6.8017 6.08398 3.7013 3.35149 11.6601 11.2947 9.78808 1.17324 9.98881 0 7.64432 2.37023 2.14114 5.9129 4.80919 
-1 -1 -1 -1 13.7193 12.8254 11.8672 9.75866 9.13472 4.18726 3.81955 2.31525 7.86902 2.34955 7.64432 0 5.27408 6.07863 1.73142 3.12525 
-1 -1 -1 -1 8.4452 7.55127 6.59312 4.48457 3.86063 9.28985 8.92443 7.41785 2.59494 7.61857 2.37023 5.27408 0 0.80455 3.54267 2.43895 
-1 -1 -1 -1 9.21917 8.35582 7.39767 5.25854 4.66518 10.0944 9.72898 8.22239 2.72617 8.42312 2.14114 6.07863 0.80455 0 4.34722 2.95743 
-1 -1 -1 -1 11.9879 11.0939 10.1358 8.02724 7.4033 5.74718 5.38176 3.87518 6.13761 4.07591 5.9129 1.73142 3.54267 4.34722 0 1.39463 
-1 -1 -1 -1 10.8842 9.99023 9.03208 6.92353 6.29959 7.14181 6.7764 5.26981 5.03389 5.47054 4.80919 3.12525 2.43895 2.95743 1.39463 0 


0 12.7359 1.32439 3.77276 9.66913 4.071 4.34686 6.06033 4.69269 5.51247 6.01658 8.15514 9.65156 8.18614 8.4062 8.08948 8.50855 6.92693 7.41748 7.13689 
12.7359 0 12.5005 8.96311 3.06674 9.86742 10.0456 6.67554 10.1073 7.56097 11.3488 5.74144 5.46951 6.25021 6.15875 6.76393 6.49277 8.99996 8.58573 10.6264 
1.32439 12.5005 0 3.53736 9.43373 3.44084 3.5635 5.82493 3.90585 5.27707 5.23323 7.91974 9.41616 7.95074 8.1708 7.85408 8.27315 6.57493 7.18208 6.44782 
3.77276 8.96311 3.53736 0 5.89637 1.17273 1.4359 2.28757 1.69623 1.73971 3.07834 4.38238 5.8788 4.41338 4.63345 4.31673 4.73579 3.15417 3.64472 3.64774 
9.66913 3.06674 9.43373 5.89637 0 6.80067 6.97884 3.60879 7.04056 4.49423 8.28205 2.6747 2.40277 3.18347 3.09201 3.69719 3.42603 5.93322 5.51899 7.55963 
4.071 9.86742 3.44084 1.17273 6.80067 0 0.275862 3.19188 0.621691 2.43214 1.94558 5.14643 6.6945 5.10581 5.32587 5.00915 5.42822 3.13409 3.75133 3.06589 
4.34686 10.0456 3.5635 1.4359 6.97884 0.275862 0 3.37004 0.376563 2.57721 1.66973 5.2915 6.83957 5.25088 5.47094 5.15422 5.57329 3.1001 3.73676 2.89638 
6.06033 6.67554 5.82493 2.28757 3.60879 3.19188 3.37004 0 3.43176 0.885437 4.67326 2.0948 3.59123 2.20411 2.39735 2.27706 2.59008 2.57111 2.62469 3.95386 
4.69269 10.1073 3.90585 1.69623 7.04056 0.621691 0.376563 3.43176 0 2.59557 1.38398 5.30987 6.85793 5.26924 5.48931 5.17259 5.59165 2.87089 3.52483 2.54197 
5.51247 7.56097 5.27707 1.73971 4.49423 2.43214 2.57721 0.885437 2.59557 0 3.78782 2.7143 4.26236 2.67367 2.89373 2.57701 2.99608 1.95494 2.21002 3.15687 
6.01658 11.3488 5.23323 3.07834 8.28205 1.94558 1.66973 4.67326 1.38398 3.78782 0 6.50212 8.05018 6.31661 6.52481 5.89889 6.3963 3.41494 4.081 2.36326 
8.15514 5.74144 7.91974 4.38238 2.6747 5.14643 5.2915 2.0948 5.30987 2.7143 6.50212 0 1.54806 0.519711 0.511566 1.0245 0.861453 3.25853 2.84429 4.88493 
9.65156 5.46951 9.41616 5.8788 2.40277 6.6945 6.83957 3.59123 6.85793 4.26236 8.05018 1.54806 0 1.75026 1.53264 2.16363 1.68576 4.64252 4.12332 6.24794 
8.18614 6.25021 7.95074 4.41338 3.18347 5.10581 5.25088 2.20411 5.26924 2.67367 6.31661 0.519711 1.75026 0 0.228035 0.516624 0.417613 2.90167 2.42638 4.52808 
8.4062 6.15875 8.1708 4.63345 3.09201 5.32587 5.47094 2.39735 5.48931 2.89373 6.52481 0.511566 1.53264 0.228035 0 0.666408 0.354401 3.10987 2.61589 4.73628 
8.08948 6.76393 7.85408 4.31673 3.69719 5.00915 5.15422 2.27706 5.17259 2.57701 5.89889 1.0245 2.16363 0.516624 0.666408 0 0.502494 2.48395 1.95969 4.08431 
8.50855 6.49277 8.27315 4.73579 3.42603 5.42822 5.57329 2.59008 5.59165 2.99608 6.3963 0.861453 1.68576 0.417613 0.354401 0.502494 0 2.98136 2.43822 4.58158 
6.92693 8.99996 6.57493 3.15417 5.93322 3.13409 3.1001 2.57111 2.87089 1.95494 3.41494 3.25853 4.64252 2.90167 3.10987 2.48395 2.98136 0 0.672309 1.62641 
7.41748 8.58573 7.18208 3.64472 5.51899 3.75133 3.73676 2.62469 3.52483 2.21002 4.081 2.84429 4.12332 2.42638 2.61589 1.95969 2.43822 0.672309 0 2.14336 
7.13689 10.6264 6.44782 3.64774 7.55963 3.06589 2.89638 3.95386 2.54197 3.15687 2.36326 4.88493 6.24794 4.52808 4.73628 4.08431 4.58158 1.62641 2.14336 0 


0 0.933916 1 4.78295 2.4016 8.27129 2.861 4.42965 4.47249 4.321 5.12135 6.23567 6.81177 8.23643 9.54573 9.11497 10.1818 11.47 10.9333 11.0333 
0.933916 0 1.75391 5.55282 3.20426 9.04116 2.66543 4.75665 3.98911 4.12543 4.92578 6.56092 7.13781 8.56343 9.87099 8.9194 10.5071 11.7953 10.7378 11.3586 
1 1.75391 0 3.79891 1.45041 7.28725 2.54191 3.42965 4.1534 3.88645 4.40166 5.23567 5.81177 7.23643 8.54573 8.39528 9.1818 10.47 10.197 10.0333 
4.78295 5.55282 3.79891 0 2.38134 3.48834 5.62002 5.55854 7.23151 7.08002 6.53055 6.39762 6.97451 7.58322 9.70768 10.5242 10.3438 11.3864 11.3589 11.1953 
2.4016 3.20426 1.45041 2.38134 0 5.86968 3.23867 3.1772 4.85016 4.69867 4.14921 4.01628 4.59317 6.05601 7.32634 8.14283 7.96242 9.25061 8.9776 8.81392 
8.27129 9.04116 7.28725 3.48834 5.86968 0 9.10835 7.90167 10.3774 9.49052 8.26285 6.13462 5.60449 4.09489 6.65684 10.8204 8.18665 7.89804 9.20183 8.09595 
2.861 2.66543 2.54191 5.62002 3.23867 9.10835 0 2.09122 1.61149 1.46 2.26035 3.8955 4.47239 5.898 7.20556 6.25397 7.84163 9.12982 8.07235 8.69314 
4.42965 4.75665 3.42965 5.55854 3.1772 7.90167 2.09122 0 2.62688 1.76567 0.972008 1.80602 2.38212 3.80678 5.11608 4.96563 5.75215 7.04034 6.76734 6.60366 
4.47249 3.98911 4.1534 7.23151 4.85016 10.3774 1.61149 2.62688 0 0.886848 2.12361 4.24275 4.77957 6.28248 7.55281 6.11723 8.18889 9.47708 7.9356 9.0404 
4.321 4.12543 3.88645 7.08002 4.69867 9.49052 1.46 1.76567 0.886848 0 1.25539 3.35591 3.89272 5.39564 6.66597 5.24901 7.30204 8.59023 7.06739 8.15355 
5.12135 4.92578 4.40166 6.53055 4.14921 8.26285 2.26035 0.972008 2.12361 1.25539 0 2.14394 2.65836 4.16797 5.45401 3.99362 6.09008 7.37827 5.812 6.94159 
6.23567 6.56092 5.23567 6.39762 4.01628 6.13462 3.8955 1.80602 4.24275 3.35591 2.14394 0 0.576888 2.03973 3.31006 6.13757 3.94614 5.23433 4.96132 4.79764 
6.81177 7.13781 5.81177 6.97451 4.59317 5.60449 4.47239 2.38212 4.77957 3.89272 2.65836 0.576888 0 1.5096 2.83064 6.32078 3.68706 4.7549 4.70224 4.31822 
8.23643 8.56343 7.23643 7.58322 6.05601 4.09489 5.898 3.80678 6.28248 5.39564 4.16797 2.03973 1.5096 0 2.56195 6.72548 4.09176 3.80316 5.10695 4.00106 
9.54573 9.87099 8.54573 9.70768 7.32634 6.65684 7.20556 5.11608 7.55281 6.66597 5.45401 3.31006 2.83064 2.56195 0 4.52901 1.89528 1.92427 2.90904 1.48758 
9.11497 8.9194 8.39528 10.5242 8.14283 10.8204 6.25397 4.96563 6.11723 5.24901 3.99362 6.13757 6.32078 6.72548 4.52901 0 2.63372 5.80208 1.81838 4.50054 
10.1818 10.5071 9.1818 10.3438 7.96242 8.18665 7.84163 5.75215 8.18889 7.30204 6.09008 3.94614 3.68706 4.09176 1.89528 2.63372 0 3.16836 1.01518 1.86682 
11.47 11.7953 10.47 11.3864 9.25061 7.89804 9.12982 7.04034 9.47708 8.59023 7.37827 5.23433 4.7549 3.80316 1.92427 5.80208 3.16836 0 4.07594 1.40246 
10.9333 10.7378 10.197 11.3589 8.9776 9.20183 8.07235 6.76734 7.9356 7.06739 5.812 4.96132 4.70224 5.10695 2.90904 1.81838 1.01518 4.07594 0 2.70118 
11.0333 11.3586 10.0333 11.1953 8.81392 8.09595 8.69314 6.60366 9.0404 8.15355 6.94159 4.79764 4.31822 4.00106 1.48758 4.50054 1.86682 1.40246 2.70118 0 


0 3.73109 7.25121 3.24581 8.20709 2.47455 1.64347 3.26021 7.09179 8.72192 6.79931 6.92052 8.68918 10.0561 9.47835 11.7135 9.35313 11.0849 12.936 11.2311 
3.73109 0 3.52013 0.550363 4.476 1.75328 5.09927 1.60524 5.43682 6.87423 5.14434 5.26554 7.03421 8.4011 7.82337 10.0586 7.69815 9.42992 11.2811 9.57611 
7.25121 3.52013 0 4.02497 0.955877 5.23514 8.58112 5.12537 3.43792 3.3541 4.77993 5.36872 5.71164 8.45864 7.91759 10.1161 7.80134 9.52414 11.3753 8.25355 
3.24581 0.550363 4.02497 0 4.98085 1.21017 4.55615 1.19369 5.02527 6.65539 4.73279 4.85399 6.62266 7.98955 7.41182 9.64701 7.2866 9.01837 10.8695 9.16456 
8.20709 4.476 0.955877 4.98085 0 6.19101 9.537 6.08125 3.16183 2.66227 4.50385 5.09264 5.36644 8.18256 7.64151 9.84002 7.52525 9.24806 11.0992 7.90835 
2.47455 1.75328 5.23514 1.21017 6.19101 0 3.34598 0.793221 4.6248 6.25492 4.33232 4.45352 6.22219 7.58908 7.01135 9.24654 6.88613 8.6179 10.4691 8.76409 
1.64347 5.09927 8.58112 4.55615 9.537 3.34598 0 4.00719 7.83877 9.4689 7.54629 7.66749 9.43616 10.803 10.2253 12.4605 10.1001 11.8319 13.683 11.9781 
3.26021 1.60524 5.12537 1.19369 6.08125 0.793221 4.00719 0 3.83158 5.4617 3.5391 3.6603 5.42896 6.79585 6.21813 8.45332 6.09291 7.82468 9.67583 7.97087 
7.09179 5.43682 3.43792 5.02527 3.16183 4.6248 7.83877 3.83158 0 1.63012 1.34201 1.9308 2.27372 5.02072 4.47967 6.67819 4.36341 6.08622 7.93737 4.81563 
8.72192 6.87423 3.3541 6.65539 2.66227 6.25492 9.4689 5.4617 1.63012 0 2.8132 3.34073 2.70416 6.47629 5.89856 8.13376 5.77334 7.50511 9.35627 5.24607 
6.79931 5.14434 4.77993 4.73279 4.50385 4.33232 7.54629 3.5391 1.34201 2.8132 0 0.594138 1.88987 3.67871 3.13766 5.33618 3.02645 4.74421 6.59536 4.43178 
6.92052 5.26554 5.36872 4.85399 5.09264 4.45352 7.66749 3.6603 1.9308 3.34073 0.594138 0 1.91128 3.13555 2.55783 4.79302 2.43261 4.16438 6.01553 4.45319 
8.68918 7.03421 5.71164 6.62266 5.36644 6.22219 9.43616 5.42896 2.27372 2.70416 1.88987 1.91128 0 4.61403 3.7853 6.14199 3.41634 5.3729 7.12428 2.54191 
10.0561 8.4011 8.45864 7.98955 8.18256 7.58908 10.803 6.79585 5.02072 6.47629 3.67871 3.13555 4.61403 0 0.828734 1.65747 1.34614 1.0749 2.9615 7.15594 
9.47835 7.82337 7.91759 7.41182 7.64151 7.01135 10.2253 6.21813 4.47967 5.89856 3.13766 2.55783 3.7853 0.828734 0 2.35669 0.534135 1.60655 3.4577 6.32721 
11.7135 10.0586 10.1161 9.64701 9.84002 9.24654 12.4605 8.45332 6.67819 8.13376 5.33618 4.79302 6.14199 1.65747 2.35669 0 2.76045 0.83678 1.51238 8.6839 
9.35313 7.69815 7.80134 7.2866 7.52525 6.88613 10.1001 6.09291 4.36341 5.77334 3.02645 2.43261 3.41634 1.34614 0.534135 2.76045 0 1.95655 3.70794 5.95825 
11.0849 9.42992 9.52414 9.01837 9.24806 8.6179 11.8319 7.82468 6.08622 7.50511 4.74421 4.16438 5.3729 1.0749 1.60655 0.83678 1.95655 0 1.89613 7.91481 
12.936 11.2811 11.3753 10.8695 11.0992 10.4691 13.683 9.67583 7.93737 9.35627 6.59536 6.01553 7.12428 2.9615 3.4577 1.51238 3.70794 1.89613 0 9.66619 
11.2311 9.57611 8.25355 9.16456 7.90835 8.76409 11.9781 7.97087 4.81563 5.24607 4.43178 4.45319 2.54191 7.15594 6.32721 8.6839 5.95825 7.91481 9.66619 0 


0 2.45381 -1 -1 -1 -1 2.03691 2.53955 3.73631 4.37729 11.9228 8.3501 6.62674 7.83308 10.6409 11.0204 11.9026 9.14629 9.18933 12.1843 
2.45381 0 -1 -1 -1 -1 3.27649 3.49693 3.6372 4.52916 12.0747 8.50197 6.52763 7.98495 10.5697 11.1723 12.0545 9.29816 9.27966 12.3361 
-1 -1 0 0.790569 1.05119 0.872353 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 0.790569 0 0.565685 1.40982 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 1.05119 0.565685 0 1.29259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 0.872353 1.40982 1.29259 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
2.03691 3.27649 -1 -1 -1 -1 0 0.531508 2.07292 2.36546 9.91101 6.33827 4.66228 5.82125 8.62912 9.00857 9.89076 7.13445 7.1775 10.1724 
2.53955 3.49693 -1 -1 -1 -1 0.531508 0 1.62274 1.83774 9.3833 5.81055 4.13457 5.29354 8.1014 8.48085 9.36304 6.60674 6.64978 9.64471 
3.73631 3.6372 -1 -1 -1 -1 2.07292 1.62274 0 0.891964 8.43752 4.86477 2.89043 4.34776 6.93254 7.53507 8.41726 5.66096 5.64247 8.69893 
4.37729 4.52916 -1 -1 -1 -1 2.36546 1.83774 0.891964 0 7.54555 3.97281 2.29682 3.45579 6.26366 6.64311 7.5253 4.76899 4.81204 7.80697 
11.9228 12.0747 -1 -1 -1 -1 9.91101 9.3833 8.43752 7.54555 0 3.57274 9.07367 7.5775 5.12754 3.25711 2.98464 7.82736 8.1778 4.25751 
8.3501 8.50197 -1 -1 -1 -1 6.33827 5.81055 4.86477 3.97281 3.57274 0 5.50092 4.00476 2.29085 2.6703 3.55249 4.99067 5.34111 3.83416 
6.62674 6.52763 -1 -1 -1 -1 4.66228 4.13457 2.89043 2.29682 9.07367 5.50092 0 1.49616 4.0421 5.91253 6.95569 2.78374 2.75204 6.41663 
7.83308 7.98495 -1 -1 -1 -1 5.82125 5.29354 4.34776 3.45579 7.5775 4.00476 1.49616 0 2.93334 4.80377 5.84693 1.3132 1.35624 5.30787 
10.6409 10.5697 -1 -1 -1 -1 8.62912 8.1014 6.93254 6.26366 5.12754 2.29085 4.0421 2.93334 0 1.87043 2.91359 2.69982 3.05026 2.37453 
11.0204 11.1723 -1 -1 -1 -1 9.00857 8.48085 7.53507 6.64311 3.25711 2.6703 5.91253 4.80377 1.87043 0 1.07205 4.57024 4.92069 1.2468 
11.9026 12.0545 -1 -1 -1 -1 9.89076 9.36304 8.41726 7.5253 2.98464 3.55249 6.95569 5.84693 2.91359 1.07205 0 5.6134 5.96385 1.27287 
9.14629 9.29816 -1 -1 -1 -1 7.13445 6.60674 5.66096 4.76899 7.82736 4.99067 2.78374 1.3132 2.69982 4.57024 5.6134 0 0.351141 5.07435 
9.18933 9.27966 -1 -1 -1 -1 7.1775 6.64978 5.64247 4.81204 8.1778 5.34111 2.75204 1.35624 3.05026 4.92069 5.96385 0.351141 0 5.42479 
12.1843 12.3361 -1 -1 -1 -1 10.1724 9.64471 8.69893 7.80697 4.25751 3.83416 6.41663 5.30787 2.37453 1.2468 1.27287 5.07435 5.42479 0 


0 0.388973 3.85996 7.7374 7.1305 7.88057 2.68269 6.80874 8.25463 8.41886 6.76333 6.51577 8.9565 11.0614 11.0666 8.01333 11.022 11.7367 8.32378 8.7476 
0.388973 0 4.05988 7.93731 7.33041 8.08049 2.53647 7.00866 8.45455 8.61878 6.61712 6.36955 8.81029 11.2613 11.2665 7.86712 11.2219 11.9366 8.17756 8.60139 
3.85996 4.05988 0 3.87744 3.27053 4.02061 3.17177 2.94878 4.39467 4.5589 7.25242 7.00485 6.52124 7.20147 7.20659 8.50242 7.16202 7.87677 8.4659 9.23668 
7.7374 7.93731 3.87744 0 0.822983 0.650692 7.0492 2.48942 2.65002 3.86291 10.7952 8.42497 5.98423 5.45681 5.46194 10.6612 5.86929 6.13212 7.92883 11.4742 
7.1305 7.33041 3.27053 0.822983 0 0.750266 6.4423 1.69012 2.13338 3.15087 10.0736 7.70332 5.26258 4.94017 4.9453 9.9395 5.35265 5.61547 7.20724 10.7525 
7.88057 8.08049 4.02061 0.650692 0.750266 0 7.19238 2.1157 2.03273 3.33594 10.2682 7.898 5.45726 4.83953 4.84465 10.1342 5.252 5.51483 7.40186 10.9472 
2.68269 2.53647 3.17177 7.0492 6.4423 7.19238 0 6.12055 7.56644 7.73067 4.08065 3.83308 6.27382 10.3732 10.3784 5.33065 8.6855 10.3125 5.64109 6.06491 
6.80874 7.00866 2.94878 2.48942 1.69012 2.1157 6.12055 0 1.44589 1.61012 8.38343 6.0132 3.57246 4.25269 4.25781 8.24938 4.21324 4.92799 5.51712 9.06241 
8.25463 8.45455 4.39467 2.65002 2.13338 2.03273 7.56644 1.44589 0 1.53522 8.40915 6.03892 3.59818 2.8068 2.81192 8.2751 3.21927 3.4821 5.54284 9.08813 
8.41886 8.61878 4.5589 3.86291 3.15087 3.33594 7.73067 1.61012 1.53522 0 6.93229 4.56206 2.12132 3.40978 3.32277 6.79824 2.60311 3.59457 4.06592 7.61127 
6.76333 6.61712 7.25242 10.7952 10.0736 10.2682 4.08065 8.38343 8.40915 6.93229 0 2.37023 4.81097 9.62007 9.4236 1.25 7.22265 8.84964 3.82394 1.98426 
6.51577 6.36955 7.00485 8.42497 7.70332 7.898 3.83308 6.0132 6.03892 4.56206 2.37023 0 2.44074 7.24983 7.05337 2.23618 4.85242 6.47941 1.80801 3.04921 
8.9565 8.81029 6.52124 5.98423 5.26258 5.45726 6.27382 3.57246 3.59818 2.12132 4.81097 2.44074 0 4.8091 4.61263 4.67692 2.41168 4.03868 1.94466 5.48995 
11.0614 11.2613 7.20147 5.45681 4.94017 4.83953 10.3732 4.25269 2.8068 3.40978 9.62007 7.24983 4.8091 0 0.202485 9.09324 2.39742 1.17478 5.9677 9.55113 
11.0666 11.2665 7.20659 5.46194 4.9453 4.84465 10.3784 4.25781 2.81192 3.32277 9.4236 7.05337 4.61263 0.202485 0 8.89677 2.20095 0.997447 5.77123 9.35467 
8.01333 7.86712 8.50242 10.6612 9.9395 10.1342 5.33065 8.24938 8.2751 6.79824 1.25 2.23618 4.67692 9.09324 8.89677 0 6.69582 8.36905 3.12554 0.91586 
11.022 11.2219 7.16202 5.86929 5.35265 5.252 8.6855 4.21324 3.21927 2.60311 7.22265 4.85242 2.41168 2.39742 2.20095 6.69582 0 1.67323 3.57028 7.15371 
11.7367 11.9366 7.87677 6.13212 5.61547 5.51483 10.3125 4.92799 3.4821 3.59457 8.84964 6.47941 4.03868 1.17478 0.997447 8.36905 1.67323 0 5.24351 8.82694 
8.32378 8.17756 8.4659 7.92883 7.20724 7.40186 5.64109 5.51712 5.54284 4.06592 3.82394 1.80801 1.94466 5.9677 5.77123 3.12554 3.57028 5.24351 0 3.58343 
8.7476 8.60139 9.23668 11.4742 10.7525 10.9472 6.06491 9.06241 9.08813 7.61127 1.98426 3.04921 5.48995 9.55113 9.35467 0.91586 7.15371 8.82694 3.58343 0 


0 3.28317 2.17624 5.1306 6.2507 9.92791 5.45297 9.21154 6.74115 6.59931 6.10075 9.77402 8.3777 8.40746 8.82049 11.6853 10.1289 10.0545 11.0554 10.517 
3.28317 0 1.28063 1.84743 3.02055 6.64907 2.48455 5.92837 3.74977 3.6273 3.42756 7.10083 5.70451 5.73427 6.14731 9.01216 7.34657 7.38136 8.27307 7.8438 
2.17624 1.28063 0 3.04385 4.07447 7.75167 3.27674 7.12479 4.56491 4.42308 3.92451 7.59778 6.20146 6.23122 6.64426 9.5091 7.95268 7.87831 8.87918 8.34075 
5.1306 1.84743 3.04385 0 1.30511 4.80164 1.45465 4.08094 2.3658 2.43 2.63795 6.31122 4.90488 4.83869 5.35698 8.21252 6.03111 6.25261 6.95761 7.05348 
6.2507 3.02055 4.07447 1.30511 0 3.6772 1.15953 3.09483 1.23762 1.47139 2.01556 5.68883 4.24358 3.84089 4.61217 7.55122 4.90293 5.12443 5.82943 6.30867 
9.92791 6.64907 7.75167 4.80164 3.6772 0 4.83673 0.720694 4.05035 4.47236 5.25542 8.92869 7.16934 6.65927 7.50636 10.477 7.71566 7.93716 8.64216 9.17534 
5.45297 2.48455 3.27674 1.45465 1.15953 4.83673 0 4.25436 1.28818 1.14634 1.18406 4.85733 3.45023 3.42013 3.90233 6.75787 4.86562 4.98014 5.79212 5.59883 
9.21154 5.92837 7.12479 4.08094 3.09483 0.720694 4.25436 0 3.3596 3.78114 4.56467 8.23794 6.47859 5.96853 6.81561 9.78623 7.02491 7.24641 7.95141 8.48459 
